smiles,canonical_smiles,mol_wt,rdkit_logp,hbd,hba,tpsa,rot_bonds,rings,heavy_atoms,qed,ro5_violations,murcko_scaffold
CCOC(=O)c1c2c(nn1-c1ccc(NC(=O)c3cccc(OCc4ccccc4F)c3)cc1)CCC2,CCOC(=O)c1c2c(nn1-c1ccc(NC(=O)c3cccc(OCc4ccccc4F)c3)cc1)CCC2,499.5420000000003,5.508100000000005,1,5,82.45,8,5,37,0.3235116671701303,1,O=C(Nc1ccc(-n2cc3c(n2)CCC3)cc1)c1cccc(OCc2ccccc2)c1
CC(C)(C)OC(=O)N1CCC(CCC(=O)Oc2ccc3ccnc(NC(CCCCN)c4cccc(O)c4)c3c2)C1,CC(C)(C)OC(=O)N1CCC(CCC(=O)Oc2ccc3ccnc(NC(CCCCN)c4cccc(O)c4)c3c2)C1,562.7110000000002,6.165200000000007,3,8,127.01,11,4,41,0.1439495488930857,2,O=C(CCC1CCNC1)Oc1ccc2ccnc(NCc3ccccc3)c2c1
CCC(Nc1nc2cc(Cl)ccc2o1)c1ccc(OC)c(OC)c1,CCC(Nc1nc2cc(Cl)ccc2o1)c1ccc(OC)c(OC)c1,346.81400000000014,5.061600000000005,1,5,56.52000000000001,6,3,24,0.6755275628305546,1,c1ccc(CNc2nc3ccccc3o2)cc1
O=C(O)c1sc2ccccc2c1S(=O)(=O)N1CCC2C(C1)C2(F)F,O=C(O)c1sc2ccccc2c1S(=O)(=O)N1CCC2C(C1)C2(F)F,373.4020000000001,2.875200000000002,1,4,74.67999999999999,3,4,24,0.8977832155121896,0,O=S(=O)(c1csc2ccccc12)N1CCC2CC2C1
CCN(CCCNC(=O)C1CC12CCN(Cc1ccncn1)CC2)S(C)(=O)=O,CCN(CCCNC(=O)C1CC12CCN(Cc1ccncn1)CC2)S(C)(=O)=O,409.55600000000015,0.8665000000000007,1,6,95.5,9,3,28,0.6081771467735635,0,c1cc(CN2CCC3(CC2)CC3)ncn1
CCC(CNC(=O)C1CC1c1cnn(C)c1)NC(=O)c1cncnc1,CCC(CNC(=O)C1CC1c1cnn(C)c1)NC(=O)c1cncnc1,342.4030000000001,0.6384000000000003,2,5,101.80000000000001,7,3,25,0.7686723617756632,0,O=C(NCCNC(=O)C1CC1c1cn[nH]c1)c1cncnc1
CCOc1ccccc1Nc1ccc(Nc2cc(NC(=O)CC)ccc2C)nn1,CCOc1ccccc1Nc1ccc(Nc2cc(NC(=O)CC)ccc2C)nn1,391.4750000000002,5.019420000000003,3,6,88.17,8,3,29,0.4996666309576507,1,c1ccc(Nc2ccc(Nc3ccccc3)nn2)cc1
N#Cc1ccc(Oc2ccc(OCc3cn(CC4CNC(=O)O4)nn3)cc2)cc1,N#Cc1ccc(Oc2ccc(OCc3cn(CC4CNC(=O)O4)nn3)cc2)cc1,391.387,2.62948,1,7,111.29,7,4,29,0.6588454032369268,0,O=C1NCC(Cn2cc(COc3ccc(Oc4ccccc4)cc3)nn2)O1
CN1CCN(CCNC(=O)c2ccc(-n3ccnc3Sc3ccc(F)cc3F)cc2)CC1,CN1CCN(CCNC(=O)c2ccc(-n3ccnc3Sc3ccc(F)cc3F)cc2)CC1,457.5500000000002,3.278900000000002,1,5,53.4,7,4,32,0.5903016098650782,0,O=C(NCCN1CCNCC1)c1ccc(-n2ccnc2Sc2ccccc2)cc1
CC1C(C(=O)Nc2cccc(Br)c2)CCN1c1nc2ccccc2o1,CC1C(C(=O)Nc2cccc(Br)c2)CCN1c1nc2ccccc2o1,400.2760000000001,4.443800000000003,1,4,58.370000000000005,3,4,25,0.7062569222968612,0,O=C(Nc1ccccc1)C1CCN(c2nc3ccccc3o2)C1
Cc1ncc(C(=O)NC2CN(C(=O)c3cncs3)CC2(C)C)n1C,Cc1ncc(C(=O)NC2CN(C(=O)c3cncs3)CC2(C)C)n1C,347.44400000000013,1.4656199999999995,1,5,80.12,3,3,24,0.911598556618137,0,O=C(NC1CCN(C(=O)c2cncs2)C1)c1cnc[nH]1
COc1cc(-c2nn[nH]n2)ccc1S(=O)(=O)N1CC(NC(=O)OC(C)(C)C)CC1C,COc1cc(-c2nn[nH]n2)ccc1S(=O)(=O)N1CC(NC(=O)OC(C)(C)C)CC1C,438.5100000000003,1.5514999999999994,2,8,139.4,5,3,30,0.7166539396975179,0,O=S(=O)(c1ccc(-c2nn[nH]n2)cc1)N1CCCC1
O=C(NCc1cn2ccc(Cl)cc2n1)NCc1ccc(Br)cc1F,O=C(NCc1cn2ccc(Cl)cc2n1)NCc1ccc(Br)cc1F,411.66200000000003,3.888700000000002,2,2,58.43000000000001,4,3,24,0.6841980461232973,0,O=C(NCc1ccccc1)NCc1cn2ccccc2n1
C=C=CC(=O)N1CCCN(Cc2ccc(-c3nn[nH]n3)cc2)CC1,C=C=CC(=O)N1CCCN(Cc2ccc(-c3nn[nH]n3)cc2)CC1,324.3880000000001,1.2420999999999998,1,5,78.01,4,3,24,0.6761898534132984,0,c1cc(-c2nn[nH]n2)ccc1CN1CCCNCC1
Cc1nn(CC2COc3ccccc32)c(=O)n1CCN1CCC(C)(O)C1,Cc1nn(CC2COc3ccccc32)c(=O)n1CCN1CCC(C)(O)C1,358.44200000000023,0.9861199999999999,1,5,72.52000000000001,5,4,26,0.8628497529796764,0,O=c1n(CCN2CCCC2)cnn1CC1COc2ccccc21
Cc1cccc(C(=O)NC2CN(CC(=O)N3CCC(C)CC3)C2)c1F,Cc1cccc(C(=O)NC2CN(CC(=O)N3CCC(C)CC3)C2)c1F,347.43400000000014,1.8066199999999994,1,3,52.650000000000006,4,3,25,0.9037295700799729,0,O=C(NC1CN(CC(=O)N2CCCCC2)C1)c1ccccc1
COc1ccc(NC(=O)N2CCCC(c3nccn3Cc3ccc(Br)cc3)C2)cn1,COc1ccc(NC(=O)N2CCCC(c3nccn3Cc3ccc(Br)cc3)C2)cn1,470.3710000000001,4.509000000000003,1,4,72.28,5,4,30,0.5959208116461474,0,O=C(Nc1cccnc1)N1CCCC(c2nccn2Cc2ccccc2)C1
CNc1nccc(COc2cc(Cl)cc(C(F)(F)F)c2)n1,CNc1nccc(COc2cc(Cl)cc(C(F)(F)F)c2)n1,317.698,3.7695000000000016,1,4,47.040000000000006,4,2,21,0.9321876819682458,0,c1ccc(OCc2ccncn2)cc1
O=C(COc1cc2c(cc1Cl)NC(=O)CC2c1ccc(Cl)cc1)Nc1ccc(Br)cc1F,O=C(COc1cc2c(cc1Cl)NC(=O)CC2c1ccc(Cl)cc1)Nc1ccc(Br)cc1F,538.2,6.386600000000004,2,3,67.42999999999999,5,4,32,0.39617849435090163,2,O=C(COc1ccc2c(c1)C(c1ccccc1)CC(=O)N2)Nc1ccccc1
N#Cc1ccccc1N1CCN(S(=O)(=O)c2cc(F)c(F)c(F)c2)CC1,N#Cc1ccccc1N1CCN(S(=O)(=O)c2cc(F)c(F)c(F)c2)CC1,381.3790000000001,2.4864800000000002,0,4,64.41,3,3,26,0.7666505163326434,0,O=S(=O)(c1ccccc1)N1CCN(c2ccccc2)CC1
CCc1ccnc(C(=O)NCCc2cn[nH]c2)c1,CCc1ccnc(C(=O)NCCc2cn[nH]c2)c1,244.298,1.3396,2,3,70.67,5,2,18,0.8334141135865637,0,O=C(NCCc1cn[nH]c1)c1ccccn1
O=C(O)c1ccccc1Nc1ccc(CN2CCOCC2)c(F)c1,O=C(O)c1ccccc1Nc1ccc(CN2CCOCC2)c(F)c1,330.35900000000004,3.0997000000000012,2,4,61.8,5,3,24,0.8819907599123612,0,c1ccc(Nc2ccc(CN3CCOCC3)cc2)cc1
NC(=O)c1ccc(-c2noc(-c3cc(Br)cc(Br)c3O)n2)c(F)c1,NC(=O)c1ccc(-c2noc(-c3cc(Br)cc(Br)c3O)n2)c(F)c1,457.05300000000005,3.8722000000000003,2,5,102.24000000000001,3,3,24,0.6222349035484087,0,c1ccc(-c2noc(-c3ccccc3)n2)cc1
COc1ccc2c(c1)CCC(Oc1cc(Cl)ccc1OCC#N)C2,COc1ccc2c(c1)CCC(Oc1cc(Cl)ccc1OCC#N)C2,343.8100000000001,4.187280000000004,0,4,51.480000000000004,5,3,24,0.8165206399450816,0,c1ccc(OC2CCc3ccccc3C2)cc1
CCOc1cc2ncnc(Nc3cccc(Br)c3)c2cc1OCC,CCOc1cc2ncnc(Nc3cccc(Br)c3)c2cc1OCC,388.26500000000016,4.933300000000004,1,5,56.27000000000001,6,3,24,0.6488237627148067,0,c1ccc(Nc2ncnc3ccccc23)cc1
O=C(NCC1CSc2ccccc21)C1CCCc2c(O)cccc21,O=C(NCC1CSc2ccccc21)C1CCCc2c(O)cccc21,339.46000000000004,3.8178000000000027,2,3,49.33,3,4,24,0.8936892700008859,0,O=C(NCC1CSc2ccccc21)C1CCCc2ccccc21
COc1cc(CNc2cc(-c3nn[nH]n3)ccc2NCCCCN2CCCC2)cnc1Cl,COc1cc(CNc2cc(-c3nn[nH]n3)ccc2NCCCCN2CCCC2)cnc1Cl,456.9820000000004,3.8237000000000023,3,8,103.88,11,4,32,0.29524297317534454,0,c1cncc(CNc2cc(-c3nn[nH]n3)ccc2NCCCCN2CCCC2)c1
O=C(NCc1cc(Br)c2ccccc2c1)C1(N2CCCC2)CC1,O=C(NCc1cc(Br)c2ccccc2c1)C1(N2CCCC2)CC1,373.29400000000027,3.8469000000000024,1,2,32.34,4,4,23,0.8832286821151186,0,O=C(NCc1ccc2ccccc2c1)C1(N2CCCC2)CC1
CN1CCC(c2nc3ccccc3s2)(N(C)C(=O)c2cccc(-c3nn[nH]n3)n2)CC1,CN1CCC(c2nc3ccccc3s2)(N(C)C(=O)c2cccc(-c3nn[nH]n3)n2)CC1,434.5290000000002,2.5645000000000007,1,8,103.79,4,5,31,0.526351962882353,0,O=C(NC1(c2nc3ccccc3s2)CCNCC1)c1cccc(-c2nn[nH]n2)n1
Cc1ccc(N(C2CCN(C)CC2)S(=O)(=O)c2cccc3c2OCCO3)c(Cl)c1O,Cc1ccc(N(C2CCN(C)CC2)S(=O)(=O)c2cccc3c2OCCO3)c(Cl)c1O,452.96000000000026,3.414720000000003,1,6,79.31000000000002,4,4,30,0.765328032879564,0,O=S(=O)(c1cccc2c1OCCO2)N(c1ccccc1)C1CCNCC1
O=C(Nc1ccc(Br)cc1)Nc1cccc(F)c1,O=C(Nc1ccc(Br)cc1)Nc1cccc(F)c1,309.13800000000003,4.232200000000001,2,1,41.13,2,2,18,0.8560466485375277,0,O=C(Nc1ccccc1)Nc1ccccc1
Cn1cnnc1SC1CCN(c2cccc(Br)c2)C1=O,Cn1cnnc1SC1CCN(c2cccc(Br)c2)C1=O,353.24500000000006,2.4752,0,4,51.02,3,3,20,0.8508177504607736,0,O=C1C(Sc2nnc[nH]2)CCN1c1ccccc1
CCn1cc(C(=O)NC/C=C/CNc2ncnc3sc(C)c(C)c23)nn1,CCn1cc(C(=O)NC/C=C/CNc2ncnc3sc(C)c(C)c23)nn1,371.47000000000014,2.31764,2,7,97.62,7,3,26,0.6187104364856155,0,O=C(NC/C=C/CNc1ncnc2sccc12)c1c[nH]nn1
Cc1cc2c(cc1C)C(Oc1nc(O)nc3ccnc(Nc4ccc(Oc5ccncn5)cc4)c13)C2,Cc1cc2c(cc1C)C(Oc1nc(O)nc3ccnc(Nc4ccc(Oc5ccncn5)cc4)c13)C2,478.5120000000002,5.349340000000002,2,9,115.17,6,6,36,0.3331278719094312,1,c1ccc2c(c1)CC2Oc1ncnc2ccnc(Nc3ccc(Oc4ccncn4)cc3)c12
CCOc1ccc(NC(=O)CCC(=O)NC2CCN(C3CC3)C2)cc1OC,CCOc1ccc(NC(=O)CCC(=O)NC2CCN(C3CC3)C2)cc1OC,375.46900000000016,2.165499999999999,2,5,79.89999999999999,9,3,27,0.6914540227622668,0,O=C(CCC(=O)NC1CCN(C2CC2)C1)Nc1ccccc1
C=CC(=O)Nc1ccc(C(O)=NN=C(N=[N+]=[N-])/N=C/N2CCCN2)c(C)n1,C=CC(=O)Nc1ccc(C(O)=NN=C(N=[N+]=[N-])/N=C/N2CCCN2)c(C)n1,370.3770000000002,1.63902,3,5,163.32999999999998,5,2,27,0.13613653749153976,0,C(=NN=Cc1cccnc1)/N=C/N1CCCN1
O=C(Nc1ccc(N2CCOCC2)c(C(=O)O)c1)c1cccc(CNc2ncccn2)c1,O=C(Nc1ccc(N2CCOCC2)c(C(=O)O)c1)c1cccc(CNc2ncccn2)c1,433.4680000000001,2.875800000000001,3,7,116.68,7,4,32,0.5208290783932699,0,O=C(Nc1ccc(N2CCOCC2)cc1)c1cccc(CNc2ncccn2)c1
N#Cc1c(Nc2ccc3nc(N)ncc3c2)n[nH]c1C1CC1,N#Cc1c(Nc2ccc3nc(N)ncc3c2)n[nH]c1C1CC1,291.31800000000004,2.4277800000000003,3,6,116.30000000000001,3,4,22,0.682014707993973,0,c1ncc2cc(Nc3cc(C4CC4)[nH]n3)ccc2n1
COc1ccc(CN2CCC(NC(=O)C(C)(C)C)C(S(=O)(=O)O)C2=O)cc1OC,COc1ccc(CN2CCC(NC(=O)C(C)(C)C)C(S(=O)(=O)O)C2=O)cc1OC,428.5070000000002,1.2234,2,6,122.24000000000002,6,2,29,0.6534057145266726,0,O=C1CCCCN1Cc1ccccc1
CC1(C)CC1(C(=O)N1CCC(Oc2ncnc3ccncc23)CC1)c1ccccc1,CC1(C)CC1(C(=O)N1CCC(Oc2ncnc3ccncc23)CC1)c1ccccc1,402.49800000000016,3.762500000000003,0,5,68.21000000000001,4,5,30,0.6646225656433754,0,O=C(N1CCC(Oc2ncnc3ccncc23)CC1)C1(c2ccccc2)CC1
C=C(Cl)CN1C2CCC1C(NC(=O)C1(CCCOC)CCOCC1)C2,C=C(Cl)CN1C2CCC1C(NC(=O)C1(CCCOC)CCOCC1)C2,370.9210000000002,2.6838000000000006,1,4,50.80000000000001,8,3,25,0.6672823921887165,0,O=C(NC1CC2CCC1N2)C1CCOCC1
CS(=O)(=O)c1ccc(-c2cncc3nc[nH]c23)cc1,CS(=O)(=O)c1ccc(-c2cncc3nc[nH]c23)cc1,273.317,2.0284,1,4,75.71000000000001,2,3,19,0.7747714337327294,0,c1ccc(-c2cncc3nc[nH]c23)cc1
COC(=O)CC1CCC(Nc2cnc(C(=O)O)cn2)CC1,COC(=O)CC1CCC(Nc2cnc(C(=O)O)cn2)CC1,293.3230000000001,1.7086000000000001,2,6,101.41,5,2,21,0.7966381846393932,0,c1cnc(NC2CCCCC2)cn1
CC(=O)Nc1cc2c(Nc3ccc(OC(F)F)cc3)ncnc2cc1OC1CCN(Cc2ccc(Br)cc2F)CC1,CC(=O)Nc1cc2c(Nc3ccc(OC(F)F)cc3)ncnc2cc1OC1CCN(Cc2ccc(Br)cc2F)CC1,630.4650000000001,6.878200000000004,2,7,88.61,9,5,41,0.20861864405841388,2,c1ccc(CN2CCC(Oc3ccc4c(Nc5ccccc5)ncnc4c3)CC2)cc1
CC(C)(O)CCn1c(C2CCCCO2)nnc1N1CCCC(CNC(=O)C(C)(C)C)C1,CC(C)(O)CCn1c(C2CCCCO2)nnc1N1CCCC(CNC(=O)C(C)(C)C)C1,435.6130000000003,3.059400000000001,2,6,92.50999999999999,7,3,31,0.6838260875858901,0,C1CCN(c2nnc(C3CCCCO3)[nH]2)CC1
C=CCOC1CCC(N(Cc2ccccc2)CC2CCOCC2)CC1,C=CCOC1CCC(N(Cc2ccccc2)CC2CCOCC2)CC1,343.51100000000025,4.429000000000004,0,3,21.700000000000003,8,3,25,0.6519048652036952,0,c1ccc(CN(CC2CCOCC2)C2CCCCC2)cc1
N#CC(NC1CCOc2c1ccc(Br)c2Cl)c1cccnc1,N#CC(NC1CCOc2c1ccc(Br)c2Cl)c1cccnc1,378.65700000000004,4.175580000000004,1,4,57.94,3,3,22,0.8704123577973132,0,c1cncc(CNC2CCOc3ccccc32)c1
COCc1csc(CNc2ncnc3[nH]c(-c4ccc(Oc5ccc(F)c(F)c5)cc4)cc23)c1,COCc1csc(CNc2ncnc3[nH]c(-c4ccc(Oc5ccc(F)c(F)c5)cc4)cc23)c1,478.52400000000017,6.515400000000004,2,6,72.06,8,5,34,0.26582314571536464,1,c1ccc(Oc2ccc(-c3cc4c(NCc5cccs5)ncnc4[nH]3)cc2)cc1
COCCC(=O)N1CC2CN(C(=O)c3cc(F)c(F)cc3F)CC2(C)C1,COCCC(=O)N1CC2CN(C(=O)c3cc(F)c(F)cc3F)CC2(C)C1,370.37100000000015,2.0608999999999997,0,3,49.85,4,3,26,0.762719008539025,0,O=C(c1ccccc1)N1CC2CNCC2C1
Cc1ccccc1CN1CC2(C1)CN(C1CC(=O)N(C3CCCC3)C1)S2,Cc1ccccc1CN1CC2(C1)CN(C1CC(=O)N(C3CCCC3)C1)S2,371.5500000000002,3.056720000000001,0,4,26.79,4,5,26,0.7603211310060056,0,O=C1CC(N2CC3(CN(Cc4ccccc4)C3)S2)CN1C1CCCC1
COc1cnc(C(=O)NC2CCc3ccccc32)c2cncnc12,COc1cnc(C(=O)NC2CCc3ccccc32)c2cncnc12,320.35200000000003,2.4507000000000003,1,5,77.0,3,4,24,0.8019041689694192,0,O=C(NC1CCc2ccccc21)c1nccc2ncncc12
CN(C)c1cccc(C(=O)N2CCC3(C2)CN(C(=O)c2ccco2)C3)c1,CN(C)c1cccc(C(=O)N2CCC3(C2)CN(C(=O)c2ccco2)C3)c1,353.422,2.3339,0,4,57.00000000000001,3,4,26,0.8498448943675678,0,O=C(c1ccccc1)N1CCC2(C1)CN(C(=O)c1ccco1)C2
CCOc1ccc(NC(=O)N2CCC2)c2ncccc12,CCOc1ccc(NC(=O)N2CCC2)c2ncccc12,271.32,2.871100000000001,1,3,54.46,3,3,20,0.933514318446585,0,O=C(Nc1cccc2cccnc12)N1CCC1
CCC(=O)N1CCN(c2n[nH]c(Nc3cccc4ncc(Br)cc34)n2)CC1,CCC(=O)N1CCN(c2n[nH]c(Nc3cccc4ncc(Br)cc34)n2)CC1,430.3100000000002,2.917600000000001,2,6,90.04,4,4,27,0.6618524007200494,0,c1cc(Nc2nc(N3CCNCC3)n[nH]2)c2cccnc2c1
C=CCCC(=O)NC1(CNCc2cnc(Cl)s2)CCCCC1,C=CCCC(=O)NC1(CNCc2cnc(Cl)s2)CCCCC1,341.9080000000002,3.671400000000002,2,4,54.02,8,2,22,0.7091884704424943,0,c1ncc(CNCC2CCCCC2)s1
Nc1ncnc2c(-c3cc(Cl)cc4c3NC(=O)C4)[nH]c(/C=C/C(=O)Nc3cccc(F)c3)c12,Nc1ncnc2c(-c3cc(Cl)cc4c3NC(=O)C4)[nH]c(/C=C/C(=O)Nc3cccc(F)c3)c12,462.8720000000001,4.1461000000000015,4,5,125.78999999999999,4,5,33,0.33891099423349125,0,O=C(/C=C/c1[nH]c(-c2cccc3c2NC(=O)C3)c2ncncc12)Nc1ccccc1
CCN(CC)C(=O)c1ccc(NC2CCN(Cc3ccccc3)C2(C)C)nc1,CCN(CC)C(=O)c1ccc(NC2CCN(Cc3ccccc3)C2(C)C)nc1,380.53600000000006,4.0286000000000035,1,4,48.470000000000006,7,3,28,0.7878650414020443,0,c1ccc(CN2CCC(Nc3ccccn3)C2)cc1
Nc1cc(C(F)(F)F)ccc1C(=O)NC1C2CCCN(C(=O)c3ccc(O)nc3)C21,Nc1cc(C(F)(F)F)ccc1C(=O)NC1C2CCCN(C(=O)c3ccc(O)nc3)C21,420.3910000000002,2.4212000000000007,3,5,108.55000000000001,3,4,30,0.6612319984138704,0,O=C(NC1C2CCCN(C(=O)c3cccnc3)C21)c1ccccc1
O=C(Nc1cccnc1Oc1ccccc1)C1=NN(c2ccc(F)c(Cl)c2)C(=O)/C1=C\c1cc2c(cc1[N+](=O)[O-])OCCO2,O=C(Nc1cccnc1Oc1ccccc1)C1=NN(c2ccc(F)c(Cl)c2)C(=O)/C1=C\c1cc2c(cc1[N+](=O)[O-])OCCO2,615.9610000000001,5.770700000000004,1,9,145.48999999999998,7,6,44,0.156613749884397,2,O=C(Nc1cccnc1Oc1ccccc1)C1=NN(c2ccccc2)C(=O)/C1=C\c1ccc2c(c1)OCCO2
Cc1cc(C)c2cc(Nc3ccccc3N3CCN(c4ccccc4F)CC3)ccc2n1,Cc1cc(C)c2cc(Nc3ccccc3N3CCN(c4ccccc4F)CC3)ccc2n1,426.53900000000016,6.060940000000006,1,4,31.4,4,5,32,0.42972261415533464,1,c1ccc(N2CCN(c3ccccc3Nc3ccc4ncccc4c3)CC2)cc1
CN1CCN(c2ccc(Nc3ncnc4c(-c5ccncc5)c(-c5ccnc(N(C)C)c5)ccc34)cc2)CC1,CN1CCN(c2ccc(Nc3ncnc4c(-c5ccncc5)c(-c5ccnc(N(C)C)c5)ccc34)cc2)CC1,516.6530000000001,5.315200000000004,1,8,73.30999999999999,6,6,39,0.3253564575450306,2,c1cc(-c2ccc3c(Nc4ccc(N5CCNCC5)cc4)ncnc3c2-c2ccncc2)ccn1
CC(=O)N1CCC(C(=O)NC2=CC=C3C2=CC2=NC=C3C2=NNc2nc3cc(Cl)ccc3n2C)CC1,CC(=O)N1CCC(C(=O)NC2=CC=C3C2=CC2=NC=C3C2=NNc2nc3cc(Cl)ccc3n2C)CC1,501.97800000000024,3.471700000000002,2,6,103.97999999999999,4,6,36,0.6257882977643471,1,O=C(NC1=CC=C2C1=CC1=NC=C2C1=NNc1nc2ccccc2[nH]1)C1CCNCC1
C=C(C)C(C)(C)C(=O)N1CCN(C(C)c2ccc(OC)c(OCc3ccccc3)c2)CC1,C=C(C)C(C)(C)C(=O)N1CCN(C(C)c2ccc(OC)c(OCc3ccccc3)c2)CC1,436.59600000000023,5.081700000000005,0,4,42.010000000000005,8,3,32,0.5412641683131164,1,c1ccc(COc2cccc(CN3CCNCC3)c2)cc1
COc1ccc(Br)c(C(=O)N2CCC(=O)CC2C)c1,COc1ccc(Br)c(C(=O)N2CCC(=O)CC2C)c1,326.19000000000005,2.651300000000001,0,3,46.61,2,2,19,0.8393563200119408,0,O=C1CCN(C(=O)c2ccccc2)CC1
CCN(C(=O)Nc1nc(C)c(Cc2ccccc2)s1)C1CCN(C)CC1,CCN(C(=O)Nc1nc(C)c(Cc2ccccc2)s1)C1CCN(C)CC1,372.5380000000002,3.990320000000003,1,4,48.470000000000006,5,3,26,0.8632222955228189,0,O=C(Nc1ncc(Cc2ccccc2)s1)NC1CCNCC1
C=CCOCC(=O)Nc1cc2nsnc2cc1OC1CCN(C(=O)OC(C)(C)C)CC1,C=CCOCC(=O)Nc1cc2nsnc2cc1OC1CCN(C(=O)OC(C)(C)C)CC1,448.54500000000036,3.6107000000000022,1,8,102.88000000000001,7,3,31,0.5097262962119097,0,c1cc2nsnc2cc1OC1CCNCC1
CCC(=O)Nc1ccc(CCn2nc(Nc3oc4c(F)cccc4c3Br)c3cccnc3c2=O)cc1,CCC(=O)Nc1ccc(CCn2nc(Nc3oc4c(F)cccc4c3Br)c3cccnc3c2=O)cc1,550.3880000000001,5.774100000000004,2,6,102.05000000000001,7,5,36,0.26676495981566645,2,O=c1c2ncccc2c(Nc2cc3ccccc3o2)nn1CCc1ccccc1
O=C(NC1(c2ccccc2)CCC1)c1ccc(S(=O)(=O)Nc2ccc3nccnc3c2)cc1,O=C(NC1(c2ccccc2)CCC1)c1ccc(S(=O)(=O)Nc2ccc3nccnc3c2)cc1,458.54300000000006,4.239800000000003,2,5,101.05,6,5,33,0.45008066916179507,0,O=C(NC1(c2ccccc2)CCC1)c1ccc(S(=O)(=O)Nc2ccc3nccnc3c2)cc1
CC1CC(=O)Nc2ccc(S(=O)(=O)NC3CCN(C(=O)C(C)(C)C)CC3F)cc2N1,CC1CC(=O)Nc2ccc(S(=O)(=O)NC3CCN(C(=O)C(C)(C)C)CC3F)cc2N1,440.54100000000017,2.0925999999999996,3,5,107.60999999999999,3,3,30,0.6671951616238724,0,O=C1CCNc2cc(S(=O)(=O)NC3CCNCC3)ccc2N1
N#Cc1cc(Br)ccc1CNc1cccc2c1ccn2Cc1ccccc1,N#Cc1cc(Br)ccc1CNc1cccc2c1ccn2Cc1ccccc1,416.3220000000002,5.9358800000000045,1,2,40.75,5,4,27,0.4377913388881066,1,c1ccc(CNc2cccc3c2ccn3Cc2ccccc2)cc1
COc1ccc(N2CC(Nc3ncnc4c3COC4)CC2=O)cc1,COc1ccc(N2CC(Nc3ncnc4c3COC4)CC2=O)cc1,326.3560000000001,1.7328,1,6,76.58000000000001,4,4,24,0.9220176166028419,0,O=C1CC(Nc2ncnc3c2COC3)CN1c1ccccc1
Nc1ccc2ncnc(Nc3cc4c(Br)ccc(F)c4cn3)c2c1,Nc1ccc2ncnc(Nc3cc4c(Br)ccc(F)c4cn3)c2c1,384.2120000000001,4.405400000000001,2,5,76.72,2,4,24,0.5010923202676596,0,c1ccc2cc(Nc3ncnc4ccccc34)ncc2c1
CC(=O)Nc1cccc(Cn2c(-c3cccnc3)nnc2N2CC(C)SC(C)C2)c1,CC(=O)Nc1cccc(Cn2c(-c3cccnc3)nnc2N2CC(C)SC(C)C2)c1,422.55800000000016,3.6770000000000023,1,6,75.94,5,4,30,0.6760366734668838,0,c1ccc(Cn2c(-c3cccnc3)nnc2N2CCSCC2)cc1
CC(Sc1nnc(C2CC2)n1C1CCN(C(=O)C#N)CC1)C(=O)Nc1ccc2c(c1)OCCO2,CC(Sc1nnc(C2CC2)n1C1CCN(C(=O)C#N)CC1)C(=O)Nc1ccc2c(c1)OCCO2,482.5660000000003,2.733080000000001,1,8,122.37,6,5,34,0.4925992984184585,0,O=C(CSc1nnc(C2CC2)n1C1CCNCC1)Nc1ccc2c(c1)OCCO2
CC(=O)N1CCCN(c2nnc(-c3n[nH]c(Cl)c3Cl)n2Cc2ccccc2)CC1,CC(=O)N1CCCN(c2nnc(-c3n[nH]c(Cl)c3Cl)n2Cc2ccccc2)CC1,434.33100000000024,3.081900000000002,1,5,82.94,4,4,29,0.6826652362621342,0,c1ccc(Cn2c(-c3cc[nH]n3)nnc2N2CCCNCC2)cc1
COc1cc2ncnc(Nc3cccc(Oc4ccccc4)c3)c2cc1OC,COc1cc2ncnc(Nc3cccc(Oc4ccccc4)c3)c2cc1OC,373.41200000000015,5.182900000000004,1,6,65.50000000000001,6,4,28,0.5021188289272573,1,c1ccc(Oc2cccc(Nc3ncnc4ccccc34)c2)cc1
CC(=O)Nc1nc(COc2ccc(C)cc2)cs1,CC(=O)Nc1nc(COc2ccc(C)cc2)cs1,262.334,2.988920000000001,1,4,51.22,4,2,18,0.9211643533917094,0,c1ccc(OCc2cscn2)cc1
C=CC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)nc(Cl)nc2cc1OCCNC(C)=O,C=CC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)nc(Cl)nc2cc1OCCNC(C)=O,478.3110000000002,4.458700000000002,3,6,105.24000000000001,8,3,32,0.25098375504157033,0,c1ccc(Nc2ncnc3ccccc23)cc1
O=c1cc(-c2cncc3c(COc4cnccc4-c4cccc(Br)c4)noc23)cnn1Cc1ccccn1,O=c1cc(-c2cncc3c(COc4cnccc4-c4cccc(Br)c4)noc23)cnn1Cc1ccccn1,567.4030000000001,5.293300000000004,0,8,108.82000000000001,7,6,38,0.25606868533753757,2,O=c1cc(-c2cncc3c(COc4cnccc4-c4ccccc4)noc23)cnn1Cc1ccccn1
CCc1nc(C)c(C(=O)N2CCC(C3CCOCC3)C2)s1,CCc1nc(C)c(C(=O)N2CCC(C3CCOCC3)C2)s1,308.447,2.9026200000000015,0,4,42.43000000000001,3,3,21,0.8620404579124558,0,O=C(c1cncs1)N1CCC(C2CCOCC2)C1
